iteration,t_M,field,L,ell,m,part,coefficient
11168,21.8125,impsi2,4,4,1,sin,3.9389293685263915e-11
11168,21.8125,impsi2,4,4,2,cos,2.9720855347737415e-12
11168,21.8125,impsi2,4,4,2,sin,4.3441960865365106e-11
11168,21.8125,impsi2,4,4,3,cos,-6.316547581136686e-12
11168,21.8125,impsi2,4,4,3,sin,-2.7309363724152625e-11
11168,21.8125,impsi2,4,4,4,cos,-3.318747419776133e-11
11168,21.8125,impsi2,4,4,4,sin,-1.192528448386124e-11
11168,21.8125,abs_npsigma,4,0,0,real,0.4485305803464773
11168,21.8125,abs_npsigma,4,1,0,real,4.511446771715555e-12
11168,21.8125,abs_npsigma,4,1,1,cos,6.720048802681622e-11
11168,21.8125,abs_npsigma,4,1,1,sin,-1.118756372470201e-11
11168,21.8125,abs_npsigma,4,2,0,real,0.18738371131945264
11168,21.8125,abs_npsigma,4,2,1,cos,6.080832683110796e-11
11168,21.8125,abs_npsigma,4,2,1,sin,5.468892334480642e-11
11168,21.8125,abs_npsigma,4,2,2,cos,0.0402278620556149
11168,21.8125,abs_npsigma,4,2,2,sin,-0.0338428954883912
11168,21.8125,abs_npsigma,4,3,0,real,4.800795975348878e-11
11168,21.8125,abs_npsigma,4,3,1,cos,-4.361860024207221e-12
11168,21.8125,abs_npsigma,4,3,1,sin,9.99864514628125e-11
11168,21.8125,abs_npsigma,4,3,2,cos,1.2056042470425274e-10
11168,21.8125,abs_npsigma,4,3,2,sin,-5.66097307011175e-12
11168,21.8125,abs_npsigma,4,3,3,cos,-6.125240174612662e-11
11168,21.8125,abs_npsigma,4,3,3,sin,-1.1625027254916071e-10
11168,21.8125,abs_npsigma,4,4,0,real,-0.028231283057641
11168,21.8125,abs_npsigma,4,4,1,cos,5.166530894769238e-11
11168,21.8125,abs_npsigma,4,4,1,sin,-2.6627603618714337e-11
11168,21.8125,abs_npsigma,4,4,2,cos,0.011371664337862143
11168,21.8125,abs_npsigma,4,4,2,sin,0.010787010647948193
11168,21.8125,abs_npsigma,4,4,3,cos,5.2512687383960815e-11
11168,21.8125,abs_npsigma,4,4,3,sin,-1.7248099477059743e-10
11168,21.8125,abs_npsigma,4,4,4,cos,-0.01920039988620726
11168,21.8125,abs_npsigma,4,4,4,sin,0.005555919809085358
11168,21.8125,repsi2,6,0,0,real,-2.7298434292792018
11168,21.8125,repsi2,6,1,0,real,-4.924238794501434e-11
11168,21.8125,repsi2,6,1,1,cos,-2.6493980913290784e-11
11168,21.8125,repsi2,6,1,1,sin,4.715882158081158e-11
11168,21.8125,repsi2,6,2,0,real,0.9910723242558523
11168,21.8125,repsi2,6,2,1,cos,-4.8551080910217616e-11
11168,21.8125,repsi2,6,2,1,sin,7.21644912111202e-11
11168,21.8125,repsi2,6,2,2,cos,0.6057212677865565
11168,21.8125,repsi2,6,2,2,sin,-0.737103978089243
11168,21.8125,repsi2,6,3,0,real,3.639602726671346e-11
11168,21.8125,repsi2,6,3,1,cos,-4.71814333582014e-11
11168,21.8125,repsi2,6,3,1,sin,5.2430642354289575e-11
11168,21.8125,repsi2,6,3,2,cos,3.6489503445846e-11
11168,21.8125,repsi2,6,3,2,sin,8.645066110101352e-11
11168,21.8125,repsi2,6,3,3,cos,4.902788312804687e-11
11168,21.8125,repsi2,6,3,3,sin,-3.750310890852437e-12
11168,21.8125,repsi2,6,4,0,real,-0.22609165402554526
11168,21.8125,repsi2,6,4,1,cos,-6.685444884115787e-12
11168,21.8125,repsi2,6,4,1,sin,-1.0330611462474036e-11
11168,21.8125,repsi2,6,4,2,cos,-0.11043355481700486
11168,21.8125,repsi2,6,4,2,sin,0.2697447838905918
11168,21.8125,repsi2,6,4,3,cos,9.760169678259495e-11
11168,21.8125,repsi2,6,4,3,sin,1.5606385574731402e-11
11168,21.8125,repsi2,6,4,4,cos,0.09103786420131264
11168,21.8125,repsi2,6,4,4,sin,0.1401108284292106
11168,21.8125,repsi2,6,5,0,real,5.128406163399379e-11
11168,21.8125,repsi2,6,5,1,cos,5.284024127682187e-11
11168,21.8125,repsi2,6,5,1,sin,-7.1711996902704e-11
11168,21.8125,repsi2,6,5,2,cos,-1.467289456631502e-11
11168,21.8125,repsi2,6,5,2,sin,4.536593745504213e-11
11168,21.8125,repsi2,6,5,3,cos,9.494893416778986e-11
11168,21.8125,repsi2,6,5,3,sin,5.232257909840021e-11
11168,21.8125,repsi2,6,5,4,cos,5.870025219276325e-11
11168,21.8125,repsi2,6,5,4,sin,-5.864230811729892e-11
11168,21.8125,repsi2,6,5,5,cos,-1.8482615282154707e-11
11168,21.8125,repsi2,6,5,5,sin,-3.423579664236579e-11
11168,21.8125,repsi2,6,6,0,real,0.07236558364039421
11168,21.8125,repsi2,6,6,1,cos,8.103316539467651e-11
11168,21.8125,repsi2,6,6,1,sin,-8.478907794273324e-11
11168,21.8125,repsi2,6,6,2,cos,0.026795563775623366
11168,21.8125,repsi2,6,6,2,sin,-0.07812643179131003
11168,21.8125,repsi2,6,6,3,cos,5.315823896701675e-11
11168,21.8125,repsi2,6,6,3,sin,6.468426895149257e-11
11168,21.8125,repsi2,6,6,4,cos,-0.05694276234409817
11168,21.8125,repsi2,6,6,4,sin,-0.03171561908825164
11168,21.8125,repsi2,6,6,5,cos,-1.7611593179927005e-11
11168,21.8125,repsi2,6,6,5,sin,-8.553595283519633e-11
11168,21.8125,repsi2,6,6,6,cos,-0.019103611913074067
11168,21.8125,repsi2,6,6,6,sin,0.023627505212233734
11168,21.8125,impsi2,6,0,0,real,1.1916823243761157e-11
11168,21.8125,impsi2,6,1,0,real,1.093850680792605
11168,21.8125,impsi2,6,1,1,cos,2.16331287704681e-11
11168,21.8125,impsi2,6,1,1,sin,-1.526270960473187e-11
11168,21.8125,impsi2,6,2,0,real,-3.0648186793920583e-11
11168,21.8125,impsi2,6,2,1,cos,5.7726146825292955e-12
11168,21.8125,impsi2,6,2,1,sin,1.5346258988400387e-12
11168,21.8125,impsi2,6,2,2,cos,8.657015625398771e-12
11168,21.8125,impsi2,6,2,2,sin,-3.307925119858262e-11
11168,21.8125,impsi2,6,3,0,real,-0.12754369914801783
11168,21.8125,impsi2,6,3,1,cos,-3.452653435238369e-11
11168,21.8125,impsi2,6,3,1,sin,3.611877038902556e-11
11168,21.8125,impsi2,6,3,2,cos,-0.032338524342292466
11168,21.8125,impsi2,6,3,2,sin,0.2240224406402808
11168,21.8125,impsi2,6,3,3,cos,-1.8053972886213928e-11
11168,21.8125,impsi2,6,3,3,sin,-3.514831623732958e-11
11168,21.8125,impsi2,6,4,0,real,2.5042984840468583e-11
11168,21.8125,impsi2,6,4,1,cos,-4.6998800587737576e-11
11168,21.8125,impsi2,6,4,1,sin,4.157332416214986e-11
11168,21.8125,impsi2,6,4,2,cos,6.02949954924813e-12
11168,21.8125,impsi2,6,4,2,sin,4.761406289755505e-11
11168,21.8125,impsi2,6,4,3,cos,-5.579106262209069e-12
11168,21.8125,impsi2,6,4,3,sin,-3.1617361781061686e-11
11168,21.8125,impsi2,6,4,4,cos,-4.091668425756904e-11
11168,21.8125,impsi2,6,4,4,sin,-1.464479870586807e-11
11168,21.8125,impsi2,6,5,0,real,0.04106887437718509
11168,21.8125,impsi2,6,5,1,cos,-1.9101476215402058e-12
11168,21.8125,impsi2,6,5,1,sin,-4.891872784851255e-12
11168,21.8125,impsi2,6,5,2,cos,0.010053962238373314
11168,21.8125,impsi2,6,5,2,sin,-0.06770289423636093
11168,21.8125,impsi2,6,5,3,cos,3.0306442812491014e-11
11168,21.8125,impsi2,6,5,3,sin,1.63659637307458e-11
11168,21.8125,impsi2,6,5,4,cos,-0.06944864511175008
11168,21.8125,impsi2,6,5,4,sin,-0.01882190585385567
11168,21.8125,impsi2,6,5,5,cos,-3.456027907242873e-11
11168,21.8125,impsi2,6,5,5,sin,1.4713614395218614e-11
11168,21.8125,impsi2,6,6,0,real,3.814018751450968e-11
11168,21.8125,impsi2,6,6,1,cos,6.435837168151212e-11
11168,21.8125,impsi2,6,6,1,sin,-6.479949440420708e-11
11168,21.8125,impsi2,6,6,2,cos,-1.1124185286702093e-11
11168,21.8125,impsi2,6,6,2,sin,3.4741200126609915e-11
11168,21.8125,impsi2,6,6,3,cos,6.081017124037033e-11
11168,21.8125,impsi2,6,6,3,sin,6.761310732425621e-11
11168,21.8125,impsi2,6,6,4,cos,2.002084779108949e-11
11168,21.8125,impsi2,6,6,4,sin,-1.7731074520454654e-11
11168,21.8125,impsi2,6,6,5,cos,-4.8809676594067756e-11
11168,21.8125,impsi2,6,6,5,sin,1.1600114574046e-11
11168,21.8125,impsi2,6,6,6,cos,-1.4846793269458155e-11
11168,21.8125,impsi2,6,6,6,sin,3.5007865108499425e-11
11168,21.8125,abs_npsigma,6,0,0,real,0.4485265862879701
11168,21.8125,abs_npsigma,6,1,0,real,8.180706112526082e-12
11168,21.8125,abs_npsigma,6,1,1,cos,7.002582676482395e-11
11168,21.8125,abs_npsigma,6,1,1,sin,-1.4739038870714207e-11
11168,21.8125,abs_npsigma,6,2,0,real,0.18741312539510535
11168,21.8125,abs_npsigma,6,2,1,cos,6.432188050638436e-11
11168,21.8125,abs_npsigma,6,2,1,sin,5.144499796447691e-11
11168,21.8125,abs_npsigma,6,2,2,cos,0.04040322658481863
11168,21.8125,abs_npsigma,6,2,2,sin,-0.03361315041556399
11168,21.8125,abs_npsigma,6,3,0,real,5.3594474926390016e-11
11168,21.8125,abs_npsigma,6,3,1,cos,3.289005373459118e-11
11168,21.8125,abs_npsigma,6,3,1,sin,9.520301183359894e-11
11168,21.8125,abs_npsigma,6,3,2,cos,1.5600745298280528e-10
11168,21.8125,abs_npsigma,6,3,2,sin,-4.942989031593127e-11
11168,21.8125,abs_npsigma,6,3,3,cos,-9.668986667040025e-11
11168,21.8125,abs_npsigma,6,3,3,sin,-1.6148242643995406e-10
11168,21.8125,abs_npsigma,6,4,0,real,-0.026907947614130033
11168,21.8125,abs_npsigma,6,4,1,cos,7.387289039942627e-11
11168,21.8125,abs_npsigma,6,4,1,sin,-3.783296773703825e-11
11168,21.8125,abs_npsigma,6,4,2,cos,0.009854369958720683
11168,21.8125,abs_npsigma,6,4,2,sin,0.011182819325193183
11168,21.8125,abs_npsigma,6,4,3,cos,3.081671029410398e-11
11168,21.8125,abs_npsigma,6,4,3,sin,-2.5175766689607876e-10
11168,21.8125,abs_npsigma,6,4,4,cos,-0.015387518993158019
11168,21.8125,abs_npsigma,6,4,4,sin,0.004484403855278757
11168,21.8125,abs_npsigma,6,5,0,real,2.119130407993038e-11
11168,21.8125,abs_npsigma,6,5,1,cos,1.40548885307632e-10
11168,21.8125,abs_npsigma,6,5,1,sin,-2.5253289197260563e-10
11168,21.8125,abs_npsigma,6,5,2,cos,1.361016385950511e-10
11168,21.8125,abs_npsigma,6,5,2,sin,1.6399211344323058e-11
11168,21.8125,abs_npsigma,6,5,3,cos,2.8353256143887745e-10
11168,21.8125,abs_npsigma,6,5,3,sin,-1.604531304598351e-10
11168,21.8125,abs_npsigma,6,5,4,cos,-2.1261382247765834e-10
11168,21.8125,abs_npsigma,6,5,4,sin,-1.6771861201885898e-10
11168,21.8125,abs_npsigma,6,5,5,cos,-1.925148987866462e-10
11168,21.8125,abs_npsigma,6,5,5,sin,1.9898592753894532e-10
11168,21.8125,abs_npsigma,6,6,0,real,0.007820848167197733
11168,21.8125,abs_npsigma,6,6,1,cos,5.655898918154601e-11
11168,21.8125,abs_npsigma,6,6,1,sin,-2.535574788687358e-10
11168,21.8125,abs_npsigma,6,6,2,cos,-0.006820400324121019
11168,21.8125,abs_npsigma,6,6,2,sin,-0.002391960159200102
11168,21.8125,abs_npsigma,6,6,3,cos,3.029855259482395e-10
11168,21.8125,abs_npsigma,6,6,3,sin,-1.566635346366283e-10
11168,21.8125,abs_npsigma,6,6,4,cos,0.006058671456751463
11168,21.8125,abs_npsigma,6,6,4,sin,0.006251694486756794
11168,21.8125,abs_npsigma,6,6,5,cos,-3.723932435947267e-10
11168,21.8125,abs_npsigma,6,6,5,sin,1.6206781126098236e-10
11168,21.8125,abs_npsigma,6,6,6,cos,-0.0022445419302286424
11168,21.8125,abs_npsigma,6,6,6,sin,-0.01611035327901689
11168,21.8125,repsi2,8,0,0,real,-2.729839062876702
11168,21.8125,repsi2,8,1,0,real,-4.9503734445011105e-11
11168,21.8125,repsi2,8,1,1,cos,-2.682415400911964e-11
11168,21.8125,repsi2,8,1,1,sin,4.7381057410866845e-11
11168,21.8125,repsi2,8,2,0,real,0.9910812561075408
11168,21.8125,repsi2,8,2,1,cos,-4.895937821824958e-11
11168,21.8125,repsi2,8,2,1,sin,7.242739741286641e-11
11168,21.8125,repsi2,8,2,2,cos,0.6057203383759938
11168,21.8125,repsi2,8,2,2,sin,-0.7371087305139222
11168,21.8125,repsi2,8,3,0,real,3.675093562804932e-11
11168,21.8125,repsi2,8,3,1,cos,-4.68707572753857e-11
11168,21.8125,repsi2,8,3,1,sin,5.2879953454237905e-11
11168,21.8125,repsi2,8,3,2,cos,3.767694489731355e-11
11168,21.8125,repsi2,8,3,2,sin,8.702633752522004e-11
11168,21.8125,repsi2,8,3,3,cos,5.026928873164138e-11
11168,21.8125,repsi2,8,3,3,sin,-4.374431372689003e-12
11168,21.8125,repsi2,8,4,0,real,-0.22677905482414726
11168,21.8125,repsi2,8,4,1,cos,-6.26516893920126e-12
11168,21.8125,repsi2,8,4,1,sin,-1.042817221463821e-11
11168,21.8125,repsi2,8,4,2,cos,-0.11050810326384211
11168,21.8125,repsi2,8,4,2,sin,0.27055752040271974
11168,21.8125,repsi2,8,4,3,cos,9.897900728195186e-11
11168,21.8125,repsi2,8,4,3,sin,1.4999473885168868e-11
11168,21.8125,repsi2,8,4,4,cos,0.09149292119834138
11168,21.8125,repsi2,8,4,4,sin,0.14014325882375916
11168,21.8125,repsi2,8,5,0,real,5.0774079385362825e-11
11168,21.8125,repsi2,8,5,1,cos,5.3300086566565597e-11
11168,21.8125,repsi2,8,5,1,sin,-7.649836493428541e-11
11168,21.8125,repsi2,8,5,2,cos,-1.3582185723337581e-11
11168,21.8125,repsi2,8,5,2,sin,4.587627326635424e-11
11168,21.8125,repsi2,8,5,3,cos,1.1123870107107494e-10
11168,21.8125,repsi2,8,5,3,sin,5.1317580320605857e-11
11168,21.8125,repsi2,8,5,4,cos,7.022835383467942e-11
11168,21.8125,repsi2,8,5,4,sin,-7.752210031328701e-11
11168,21.8125,repsi2,8,5,5,cos,-2.525322542251257e-11
11168,21.8125,repsi2,8,5,5,sin,-4.6673790273969595e-11
11168,21.8125,repsi2,8,6,0,real,0.06643209204072476
11168,21.8125,repsi2,8,6,1,cos,7.998810075059285e-11
11168,21.8125,repsi2,8,6,1,sin,-8.731414621778557e-11
11168,21.8125,repsi2,8,6,2,cos,0.0247333320589245
11168,21.8125,repsi2,8,6,2,sin,-0.07110858058900789
11168,21.8125,repsi2,8,6,3,cos,5.91752486980983e-11
11168,21.8125,repsi2,8,6,3,sin,6.475287064446176e-11
11168,21.8125,repsi2,8,6,4,cos,-0.05109639159126387
11168,21.8125,repsi2,8,6,4,sin,-0.030655080572472192
11168,21.8125,repsi2,8,6,5,cos,-2.601767959609834e-11
11168,21.8125,repsi2,8,6,5,sin,-1.0823913942345959e-10
11168,21.8125,repsi2,8,6,6,cos,-0.018093453973502233
11168,21.8125,repsi2,8,6,6,sin,0.020969855237765362
11168,21.8125,repsi2,8,7,0,real,-9.016298115827337e-11
11168,21.8125,repsi2,8,7,1,cos,3.779550513438557e-11
11168,21.8125,repsi2,8,7,1,sin,-2.1734650051676372e-11
11168,21.8125,repsi2,8,7,2,cos,-1.7923023105602137e-11
11168,21.8125,repsi2,8,7,2,sin,-1.3109853481472465e-10
11168,21.8125,repsi2,8,7,3,cos,-3.66572459066435e-11
11168,21.8125,repsi2,8,7,3,sin,2.2597020732845488e-11
11168,21.8125,repsi2,8,7,4,cos,1.1125341499670494e-10
11168,21.8125,repsi2,8,7,4,sin,-7.613783646670836e-12
11168,21.8125,repsi2,8,7,5,cos,1.8822950986459877e-11
11168,21.8125,repsi2,8,7,5,sin,-1.2664724762159034e-10
11168,21.8125,repsi2,8,7,6,cos,-8.393351887311128e-11
11168,21.8125,repsi2,8,7,6,sin,-3.785465712196972e-11
11168,21.8125,repsi2,8,7,7,cos,-3.1040558672774584e-11
11168,21.8125,repsi2,8,7,7,sin,2.770587802364006e-11
11168,21.8125,repsi2,8,8,0,real,-0.02006051325278673
11168,21.8125,repsi2,8,8,1,cos,-5.326653536242891e-11
11168,21.8125,repsi2,8,8,1,sin,7.458988084713483e-11
11168,21.8125,repsi2,8,8,2,cos,-0.008719252462350908
11168,21.8125,repsi2,8,8,2,sin,0.022523357508474468
11168,21.8125,repsi2,8,8,3,cos,-1.1228330038847107e-10
11168,21.8125,repsi2,8,8,3,sin,-5.60662021707091e-11
11168,21.8125,repsi2,8,8,4,cos,0.017789987518722204
11168,21.8125,repsi2,8,8,4,sin,0.008765543356848588
11168,21.8125,repsi2,8,8,5,cos,6.990509748557723e-11
11168,21.8125,repsi2,8,8,5,sin,-1.1309942432333956e-10
11168,21.8125,repsi2,8,8,6,cos,0.00441690808045522
11168,21.8125,repsi2,8,8,6,sin,-0.019063110365729222
11168,21.8125,repsi2,8,8,7,cos,-8.538084967199004e-11
11168,21.8125,repsi2,8,8,7,sin,4.575464268215274e-11
11168,21.8125,repsi2,8,8,8,cos,-0.0054812647192492535
11168,21.8125,repsi2,8,8,8,sin,-0.004803256908328808
11168,21.8125,impsi2,8,0,0,real,1.1405411900001642e-11
11168,21.8125,impsi2,8,1,0,real,1.0938624059435307
11168,21.8125,impsi2,8,1,1,cos,2.102969557369948e-11
11168,21.8125,impsi2,8,1,1,sin,-1.4813619758506482e-11
11168,21.8125,impsi2,8,2,0,real,-3.0544650311152583e-11
11168,21.8125,impsi2,8,2,1,cos,5.0680371145673964e-12
11168,21.8125,impsi2,8,2,1,sin,2.0585506257948914e-12
11168,21.8125,impsi2,8,2,2,cos,8.424486663991151e-12
11168,21.8125,impsi2,8,2,2,sin,-3.2374035252841374e-11
11168,21.8125,impsi2,8,3,0,real,-0.1280923288665751
11168,21.8125,impsi2,8,3,1,cos,-3.4631189709222844e-11
11168,21.8125,impsi2,8,3,1,sin,3.645618551028419e-11
11168,21.8125,impsi2,8,3,2,cos,-0.032342221700889434
11168,21.8125,impsi2,8,3,2,sin,0.22488311830435104
11168,21.8125,impsi2,8,3,3,cos,-1.8229929647060796e-11
11168,21.8125,impsi2,8,3,3,sin,-3.477661795115592e-11
11168,21.8125,impsi2,8,4,0,real,2.5522204501893684e-11
11168,21.8125,impsi2,8,4,1,cos,-4.64327306927383e-11
11168,21.8125,impsi2,8,4,1,sin,4.138650043679698e-11
11168,21.8125,impsi2,8,4,2,cos,6.131260423143919e-12
11168,21.8125,impsi2,8,4,2,sin,4.825616924282461e-11
11168,21.8125,impsi2,8,4,3,cos,-5.284145083300773e-12
11168,21.8125,impsi2,8,4,3,sin,-3.0746701625700146e-11
11168,21.8125,impsi2,8,4,4,cos,-4.095201955323091e-11
11168,21.8125,impsi2,8,4,4,sin,-1.420275008712224e-11
11168,21.8125,impsi2,8,5,0,real,0.03706121963062653
11168,21.8125,impsi2,8,5,1,cos,-2.2093438190040615e-14
11168,21.8125,impsi2,8,5,1,sin,-7.125550149922333e-12
11168,21.8125,impsi2,8,5,2,cos,0.00893081152935031
11168,21.8125,impsi2,8,5,2,sin,-0.061595218454883194
11168,21.8125,impsi2,8,5,3,cos,3.7022288013055515e-11
11168,21.8125,impsi2,8,5,3,sin,1.8721690864254015e-11
11168,21.8125,impsi2,8,5,4,cos,-0.06220100436110623
11168,21.8125,impsi2,8,5,4,sin,-0.0166482655590902
11168,21.8125,impsi2,8,5,5,cos,-4.125635943985628e-11
11168,21.8125,impsi2,8,5,5,sin,1.86327359791294e-11
11168,21.8125,impsi2,8,6,0,real,3.648009672119201e-11
11168,21.8125,impsi2,8,6,1,cos,6.559868620525933e-11
11168,21.8125,impsi2,8,6,1,sin,-6.783500150486788e-11
11168,21.8125,impsi2,8,6,2,cos,-1.0460923793864652e-11
11168,21.8125,impsi2,8,6,2,sin,3.28652105530125e-11
11168,21.8125,impsi2,8,6,3,cos,6.811427116781843e-11
11168,21.8125,impsi2,8,6,3,sin,7.01075829334652e-11
11168,21.8125,impsi2,8,6,4,cos,2.622846384525701e-11
11168,21.8125,impsi2,8,6,4,sin,-2.1317225762373937e-11
11168,21.8125,impsi2,8,6,5,cos,-5.428346314118038e-11
11168,21.8125,impsi2,8,6,5,sin,1.2681279637494214e-11
11168,21.8125,impsi2,8,6,6,cos,-1.7101930982477143e-11
11168,21.8125,impsi2,8,6,6,sin,4.323683078233387e-11
11168,21.8125,impsi2,8,7,0,real,-0.012180598072511123
11168,21.8125,impsi2,8,7,1,cos,7.499540571886953e-11
11168,21.8125,impsi2,8,7,1,sin,-6.851517964090448e-11
11168,21.8125,impsi2,8,7,2,cos,-0.0028032210470107406
11168,21.8125,impsi2,8,7,2,sin,0.017529685567018394
11168,21.8125,impsi2,8,7,3,cos,3.778737739379423e-11
11168,21.8125,impsi2,8,7,3,sin,5.994417288934795e-11
11168,21.8125,impsi2,8,7,4,cos,0.019311871518797936
11168,21.8125,impsi2,8,7,4,sin,0.009549501775943166
11168,21.8125,impsi2,8,7,5,cos,-1.3359272021951085e-11
11168,21.8125,impsi2,8,7,5,sin,-2.2340188726710508e-11
11168,21.8125,impsi2,8,7,6,cos,0.012913353660352117
11168,21.8125,impsi2,8,7,6,sin,-0.022949258666758426
11168,21.8125,impsi2,8,7,7,cos,1.3756280836663137e-11
11168,21.8125,impsi2,8,7,7,sin,3.473900334061142e-11
11168,21.8125,impsi2,8,8,0,real,-9.67040891808324e-11
11168,21.8125,impsi2,8,8,1,cos,5.020931587162991e-13
11168,21.8125,impsi2,8,8,1,sin,6.8244472573031345e-12
11168,21.8125,impsi2,8,8,2,cos,5.436144590031944e-12
11168,21.8125,impsi2,8,8,2,sin,-1.30979560530875e-10
11168,21.8125,impsi2,8,8,3,cos,-3.720662319905976e-11
11168,21.8125,impsi2,8,8,3,sin,-1.8950729006872447e-11
11168,21.8125,impsi2,8,8,4,cos,9.83773618123962e-11
11168,21.8125,impsi2,8,8,4,sin,1.7675833019481502e-11
11168,21.8125,impsi2,8,8,5,cos,5.635572217221885e-11
11168,21.8125,impsi2,8,8,5,sin,-6.727187557009628e-11
11168,21.8125,impsi2,8,8,6,cos,-3.304170825835229e-11
11168,21.8125,impsi2,8,8,6,sin,8.410230845079525e-12
11168,21.8125,impsi2,8,8,7,cos,1.528219391311314e-11
11168,21.8125,impsi2,8,8,7,sin,6.072933475542719e-11
11168,21.8125,impsi2,8,8,8,cos,3.343259002974719e-11
11168,21.8125,impsi2,8,8,8,sin,1.4834966588495035e-11
11168,21.8125,abs_npsigma,8,0,0,real,0.4485257995594994
11168,21.8125,abs_npsigma,8,1,0,real,8.217426739065559e-12
11168,21.8125,abs_npsigma,8,1,1,cos,7.01655747392671e-11
11168,21.8125,abs_npsigma,8,1,1,sin,-1.473538305263311e-11
11168,21.8125,abs_npsigma,8,2,0,real,0.1874143137431427
11168,21.8125,abs_npsigma,8,2,1,cos,6.453658787930472e-11
11168,21.8125,abs_npsigma,8,2,1,sin,5.152733795199538e-11
11168,21.8125,abs_npsigma,8,2,2,cos,0.040403782894913524
11168,21.8125,abs_npsigma,8,2,2,sin,-0.03361429104584661
11168,21.8125,abs_npsigma,8,3,0,real,5.48536563393931e-11
11168,21.8125,abs_npsigma,8,3,1,cos,3.625005851048968e-11
11168,21.8125,abs_npsigma,8,3,1,sin,9.23580725786799e-11
11168,21.8125,abs_npsigma,8,3,2,cos,1.5612725001723504e-10
11168,21.8125,abs_npsigma,8,3,2,sin,-5.772948091786745e-11
11168,21.8125,abs_npsigma,8,3,3,cos,-1.05298884195415e-10
11168,21.8125,abs_npsigma,8,3,3,sin,-1.661435884703355e-10
11168,21.8125,abs_npsigma,8,4,0,real,-0.026933851527967522
11168,21.8125,abs_npsigma,8,4,1,cos,7.548276587110436e-11
11168,21.8125,abs_npsigma,8,4,1,sin,-3.985883151313985e-11
11168,21.8125,abs_npsigma,8,4,2,cos,0.009879348096268928
11168,21.8125,abs_npsigma,8,4,2,sin,0.01113527182218831
11168,21.8125,abs_npsigma,8,4,3,cos,2.1869387377415617e-11
11168,21.8125,abs_npsigma,8,4,3,sin,-2.5940490987891307e-10
11168,21.8125,abs_npsigma,8,4,4,cos,-0.015509400768188328
11168,21.8125,abs_npsigma,8,4,4,sin,0.004565719754554555
11168,21.8125,abs_npsigma,8,5,0,real,-5.436949501724797e-12
11168,21.8125,abs_npsigma,8,5,1,cos,1.2976321146079828e-10
11168,21.8125,abs_npsigma,8,5,1,sin,-2.575636180029983e-10
11168,21.8125,abs_npsigma,8,5,2,cos,1.6488133818340356e-10
11168,21.8125,abs_npsigma,8,5,2,sin,-2.1393953123817477e-11
11168,21.8125,abs_npsigma,8,5,3,cos,2.857991869355844e-10
11168,21.8125,abs_npsigma,8,5,3,sin,-2.6006760382258563e-10
11168,21.8125,abs_npsigma,8,5,4,cos,-3.1964818594973766e-10
11168,21.8125,abs_npsigma,8,5,4,sin,-2.0631849205925648e-10
11168,21.8125,abs_npsigma,8,5,5,cos,-2.55764571769067e-10
11168,21.8125,abs_npsigma,8,5,5,sin,2.818904993696738e-10
11168,21.8125,abs_npsigma,8,6,0,real,0.007162008035850235
11168,21.8125,abs_npsigma,8,6,1,cos,1.6503478055287097e-11
11168,21.8125,abs_npsigma,8,6,1,sin,-2.380173506396091e-10
11168,21.8125,abs_npsigma,8,6,2,cos,-0.006020555781941272
11168,21.8125,abs_npsigma,8,6,2,sin,-0.0023026133306978174
11168,21.8125,abs_npsigma,8,6,3,cos,3.0554030109880383e-10
11168,21.8125,abs_npsigma,8,6,3,sin,-2.4073700916767666e-10
11168,21.8125,abs_npsigma,8,6,4,cos,0.004858882908086766
11168,21.8125,abs_npsigma,8,6,4,sin,0.005801862617587914
11168,21.8125,abs_npsigma,8,6,5,cos,-4.981235136520769e-10
11168,21.8125,abs_npsigma,8,6,5,sin,2.480810490842285e-10
11168,21.8125,abs_npsigma,8,6,6,cos,-0.0017258468289057928
11168,21.8125,abs_npsigma,8,6,6,sin,-0.0146750196534769
11168,21.8125,abs_npsigma,8,7,0,real,-3.798044253807976e-10
11168,21.8125,abs_npsigma,8,7,1,cos,-2.56815452130829e-10
11168,21.8125,abs_npsigma,8,7,1,sin,1.457920632355987e-10
11168,21.8125,abs_npsigma,8,7,2,cos,-2.918866692791462e-10
11168,21.8125,abs_npsigma,8,7,2,sin,-4.062799066292425e-10
11168,21.8125,abs_npsigma,8,7,3,cos,-1.069062747835565e-10
11168,21.8125,abs_npsigma,8,7,3,sin,-1.8346963056698702e-10
